Unnamed: 0,sj,fl_e,fl_n,fl_s,fl_w,label
#GS008,2019/4/16 12:00,1171,1212,1185,905,4473
#GS006,2019/4/16 12:00,668,682,614,703,2667
#GS035,2019/4/16 12:00,0,1195,700,773,2668
#GS007,2019/4/16 12:00,745,682,967,311,2705
#GS006,2019/4/16 13:00,858,822,672,809,3161
#GS007,2019/4/16 13:00,686,752,1006,266,2710
#GS035,2019/4/16 13:00,0,1200,677,883,2760
#GS008,2019/4/16 13:00,1124,1185,1222,822,4353
#GS035,2019/4/16 14:00,0,1276,663,812,2751
#GS007,2019/4/16 14:00,660,779,1008,216,2663
#GS008,2019/4/16 14:00,1181,1107,1189,825,4302
#GS006,2019/4/16 14:00,803,672,715,815,3005
#GS006,2019/4/16 15:00,719,660,635,835,2849
#GS008,2019/4/16 15:00,1104,1084,1029,914,4131
#GS007,2019/4/16 15:00,631,715,872,215,2433
#GS035,2019/4/16 15:00,0,1248,660,749,2657
#GS008,2019/4/16 16:00,964,1249,726,773,3712
#GS007,2019/4/16 16:00,759,700,811,253,2523
#GS006,2019/4/16 16:00,787,636,681,912,3016
#GS035,2019/4/16 16:00,0,1327,827,805,2959
#GS006,2019/4/16 17:00,1161,936,866,945,3730
#GS008,2019/4/16 17:00,1357,1909,686,1292,5497
#GS007,2019/4/16 17:00,1054,1005,907,449,3206
#GS035,2019/4/16 17:00,0,1623,839,739,3300
#GS007,2019/4/16 18:00,1054,1005,907,449,3415
#GS006,2019/4/16 18:00,1161,936,866,945,3908
#GS035,2019/4/16 18:00,0,1623,839,739,3201
#GS008,2019/4/16 18:00,1357,1909,686,1292,5244
#GS035,2019/4/16 19:00,0,1102,618,609,2329
#GS007,2019/4/16 19:00,482,648,606,181,1917
#GS006,2019/4/16 19:00,653,934,557,633,2777
#GS008,2019/4/16 19:00,1098,1167,507,943,3715
#GS007,2019/4/16 1:00,40,126,99,15,280
#GS035,2019/4/16 1:00,0,205,118,109,432
#GS008,2019/4/16 1:00,188,187,88,136,599
#GS006,2019/4/16 1:00,64,189,148,58,459
#GS007,2019/4/16 20:00,296,613,557,146,1612
#GS006,2019/4/16 20:00,465,870,501,578,2414
#GS008,2019/4/16 20:00,939,1019,468,756,3182
#GS035,2019/4/16 20:00,0,978,489,619,2086
#GS007,2019/4/16 21:00,296,507,535,100,1438
#GS006,2019/4/16 21:00,330,795,425,513,2063
#GS008,2019/4/16 21:00,947,846,451,749,2993
#GS035,2019/4/16 21:00,0,825,487,639,1951
#GS035,2019/4/16 22:00,0,666,409,493,1568
#GS008,2019/4/16 22:00,744,630,313,557,2244
#GS007,2019/4/16 22:00,223,356,403,53,1035
#GS006,2019/4/16 22:00,276,594,326,355,1551
#GS035,2019/4/16 23:00,0,414,283,307,1004
#GS007,2019/4/16 23:00,141,278,256,54,729
#GS008,2019/4/16 23:00,512,434,231,377,1554
#GS006,2019/4/16 23:00,167,410,212,202,991
#GS008,2019/4/16 2:00,120,118,55,87,380
#GS035,2019/4/16 2:00,0,122,77,83,282
#GS006,2019/4/16 2:00,36,94,93,38,261
#GS007,2019/4/16 2:00,26,87,71,12,196
#GS007,2019/4/16 3:00,14,58,47,12,131
#GS008,2019/4/16 3:00,75,85,31,51,242
#GS006,2019/4/16 3:00,18,74,54,28,174
#GS035,2019/4/16 3:00,0,76,39,33,148
#GS035,2019/4/16 4:00,0,69,37,31,137
#GS006,2019/4/16 4:00,8,44,28,21,101
#GS008,2019/4/16 4:00,63,51,15,35,164
#GS007,2019/4/16 4:00,3,36,17,9,65
#GS006,2019/4/16 5:00,29,45,37,36,147
#GS008,2019/4/16 5:00,54,67,24,58,203
#GS035,2019/4/16 5:00,0,82,49,46,177
#GS007,2019/4/16 5:00,23,38,28,5,94
#GS035,2019/4/16 6:00,0,228,181,229,638
#GS007,2019/4/16 6:00,135,81,132,20,368
#GS008,2019/4/16 6:00,244,199,146,302,891
#GS006,2019/4/16 6:00,102,176,166,156,600
#GS008,2019/4/16 7:00,1140,892,1841,1016,4889
#GS035,2019/4/16 7:00,0,977,962,1289,3228
#GS007,2019/4/16 7:00,653,522,766,247,2188
#GS006,2019/4/16 7:00,753,914,972,999,3638
#GS035,2019/4/16 8:00,0,1090,1222,1463,3775
#GS006,2019/4/16 8:00,1074,1211,1171,1207,4663
#GS008,2019/4/16 8:00,1778,1038,2574,621,6011
#GS007,2019/4/16 8:00,924,713,1632,409,3678
#GS006,2019/4/16 9:00,916,836,852,948,3552
#GS008,2019/4/16 9:00,1434,1305,1865,811,5415
#GS007,2019/4/16 9:00,875,798,1066,367,3106
#GS035,2019/4/16 9:00,0,1245,823,1037,3105
#GS006,2019/4/17 0:00,112,329,282,149,872
#GS008,2019/4/17 0:00,345,365,155,230,1095
#GS007,2019/4/17 0:00,84,232,145,49,510
#GS035,2019/4/17 0:00,0,334,183,172,689
#GS008,2019/4/17 10:00,1450,1235,1455,1065,5205
#GS006,2019/4/17 10:00,940,1074,1336,885,4235
#GS035,2019/4/17 10:00,0,1153,829,815,2797
#GS007,2019/4/17 10:00,792,756,913,239,2700
#GS007,2019/4/17 11:00,717,806,906,298,2727
#GS006,2019/4/17 11:00,788,1212,1243,850,4093
#GS008,2019/4/17 11:00,1352,1302,1177,1114,4945
#GS035,2019/4/17 11:00,0,1228,650,766,2644
#GS008,2019/4/17 12:00,1218,1311,1156,938,4623
#GS006,2019/4/17 12:00,774,1221,1175,736,3906
#GS035,2019/4/17 12:00,0,1220,640,776,2636
#GS007,2019/4/17 12:00,699,739,788,317,2543
#GS006,2019/4/17 13:00,734,1323,1186,799,4042
#GS035,2019/4/17 13:00,0,1244,644,843,2731
#GS008,2019/4/17 13:00,1234,1307,1245,994,4780
#GS007,2019/4/17 13:00,687,721,916,262,2586
#GS035,2019/4/17 14:00,0,1208,699,817,2724
#GS008,2019/4/17 14:00,1286,1309,1275,963,4833
#GS006,2019/4/17 14:00,819,1373,1360,805,4357
#GS007,2019/4/17 14:00,720,825,1115,276,2936
#GS035,2019/4/17 15:00,0,1236,704,804,2744
#GS008,2019/4/17 15:00,1382,1307,1265,1069,5023
#GS006,2019/4/17 15:00,770,1303,1331,818,4222
#GS007,2019/4/17 15:00,685,783,1073,246,2787
#GS008,2019/4/17 16:00,1157,1393,1240,1032,4822
#GS006,2019/4/17 16:00,860,846,1254,971,3931
#GS035,2019/4/17 16:00,0,1292,816,775,2883
#GS007,2019/4/17 16:00,760,760,893,259,2672
#GS008,2019/4/17 17:00,1302,1958,706,1467,5814
#GS007,2019/4/17 17:00,1055,941,876,421,3266
#GS035,2019/4/17 17:00,0,1602,734,691,3229
#GS006,2019/4/17 17:00,1177,1334,1387,905,4885
#GS035,2019/4/17 18:00,0,1602,734,691,3027
#GS007,2019/4/17 18:00,1055,941,876,421,3293
#GS006,2019/4/17 18:00,1177,1334,1387,905,4803
#GS008,2019/4/17 18:00,1302,1958,706,1467,5433
#GS007,2019/4/17 19:00,455,619,601,170,1845
#GS008,2019/4/17 19:00,1028,1093,493,1007,3621
#GS006,2019/4/17 19:00,600,913,891,644,3048
#GS035,2019/4/17 19:00,0,1055,581,615,2251
#GS007,2019/4/17 1:00,26,158,102,11,297
#GS006,2019/4/17 1:00,55,221,129,82,487
#GS008,2019/4/17 1:00,182,208,71,148,609
#GS035,2019/4/17 1:00,0,209,107,106,422
#GS008,2019/4/17 20:00,970,914,440,739,3063
#GS006,2019/4/17 20:00,429,797,830,555,2611
#GS007,2019/4/17 20:00,318,536,544,146,1544
#GS035,2019/4/17 20:00,0,925,498,586,2009
#GS007,2019/4/17 21:00,321,512,483,130,1446
#GS006,2019/4/17 21:00,386,823,791,527,2527
#GS008,2019/4/17 21:00,1005,911,400,717,3033
#GS035,2019/4/17 21:00,0,878,480,578,1936
#GS035,2019/4/17 22:00,0,690,388,464,1542
#GS007,2019/4/17 22:00,283,412,439,86,1220
#GS008,2019/4/17 22:00,742,716,323,610,2391
#GS006,2019/4/17 22:00,300,631,629,365,1925
#GS006,2019/4/17 23:00,190,419,387,240,1236
#GS008,2019/4/17 23:00,494,455,227,351,1527
#GS007,2019/4/17 23:00,140,273,287,42,742
#GS035,2019/4/17 23:00,0,435,275,291,1001
#GS035,2019/4/17 2:00,0,153,72,97,322
#GS008,2019/4/17 2:00,127,144,64,91,426
#GS007,2019/4/17 2:00,22,92,71,11,196
#GS006,2019/4/17 2:00,31,101,96,55,283
#GS008,2019/4/17 3:00,80,71,36,64,251
#GS006,2019/4/17 3:00,30,68,51,28,177
#GS007,2019/4/17 3:00,13,56,37,6,112
#GS035,2019/4/17 3:00,0,86,49,48,183
#GS035,2019/4/17 4:00,0,65,40,38,143
#GS008,2019/4/17 4:00,62,57,29,60,208
#GS006,2019/4/17 4:00,24,39,40,20,123
#GS007,2019/4/17 4:00,11,39,31,3,84
#GS008,2019/4/17 5:00,66,77,25,68,236
#GS006,2019/4/17 5:00,43,64,48,35,190
#GS007,2019/4/17 5:00,24,46,36,3,109
#GS035,2019/4/17 5:00,0,92,42,60,194
#GS035,2019/4/17 6:00,0,287,185,255,727
#GS006,2019/4/17 6:00,185,189,187,256,817
#GS008,2019/4/17 6:00,286,240,140,338,1004
#GS007,2019/4/17 6:00,152,113,166,21,452
#GS007,2019/4/17 7:00,637,545,812,121,2115
#GS006,2019/4/17 7:00,754,843,939,757,3293
#GS008,2019/4/17 7:00,1218,862,1906,1089,5075
#GS035,2019/4/17 7:00,0,1008,1041,1249,3298
#GS008,2019/4/17 8:00,1464,1080,2693,704,5941
#GS006,2019/4/17 8:00,1100,835,1330,1064,4329
#GS007,2019/4/17 8:00,980,739,973,367,3059
#GS035,2019/4/17 8:00,0,1112,1366,1480,3958
#GS006,2019/4/17 9:00,984,806,1409,1019,4218
#GS008,2019/4/17 9:00,1464,1317,1619,830,5230
#GS035,2019/4/17 9:00,0,1234,866,969,3069
#GS007,2019/4/17 9:00,863,844,769,355,2831
#GS035,2019/4/18 0:00,0,319,182,197,698
#GS006,2019/4/18 0:00,133,318,245,133,829
#GS008,2019/4/18 0:00,329,309,138,210,986
#GS007,2019/4/18 0:00,60,216,181,36,493
#GS008,2019/4/18 10:00,1390,1150,1295,853,4688
#GS006,2019/4/18 10:00,890,672,1397,870,3829
#GS007,2019/4/18 10:00,879,711,711,542,2843
#GS035,2019/4/18 10:00,0,1144,652,804,2600
#GS007,2019/4/18 11:00,733,675,1005,223,2636
#GS008,2019/4/18 11:00,1445,1200,1238,850,4733
#GS006,2019/4/18 11:00,886,764,1292,777,3719
#GS035,2019/4/18 11:00,0,1171,742,795,2708
#GS006,2019/4/18 12:00,766,771,1248,773,3558
#GS035,2019/4/18 12:00,0,1215,672,776,2663
#GS008,2019/4/18 12:00,1264,1253,1220,826,4563
#GS007,2019/4/18 12:00,746,733,1011,290,2780
#GS007,2019/4/18 13:00,663,671,988,295,2617
#GS006,2019/4/18 13:00,771,722,1291,761,3545
#GS008,2019/4/18 13:00,1175,1200,1260,710,4345
#GS035,2019/4/18 13:00,0,1128,657,842,2627
#GS007,2019/4/18 14:00,761,806,1082,270,2919
#GS006,2019/4/18 14:00,808,689,1397,759,3653
#GS008,2019/4/18 14:00,1186,1281,1176,720,4363
#GS035,2019/4/18 14:00,0,1243,677,759,2679
#GS035,2019/4/18 15:00,0,1187,647,735,2569
#GS008,2019/4/18 15:00,1244,1236,1091,889,4460
#GS007,2019/4/18 15:00,654,740,948,248,2590
#GS006,2019/4/18 15:00,792,625,1210,891,3518
#GS007,2019/4/18 16:00,712,776,814,266,2568
#GS035,2019/4/18 16:00,0,1367,784,778,2929
#GS008,2019/4/18 16:00,1203,1378,1217,1247,5045
#GS006,2019/4/18 16:00,900,613,1222,940,3675
#GS006,2019/4/18 17:00,1296,1017,1398,902,4726
#GS008,2019/4/18 17:00,1280,1971,703,1324,6032
#GS007,2019/4/18 17:00,979,1040,825,438,3413
#GS035,2019/4/18 17:00,0,1640,728,704,3235
#GS008,2019/4/18 18:00,1280,1971,703,1324,5278
#GS006,2019/4/18 18:00,1296,1017,1398,902,4613
#GS007,2019/4/18 18:00,979,1040,825,438,3282
#GS035,2019/4/18 18:00,0,1640,728,704,3072
#GS008,2019/4/18 19:00,1088,1214,539,936,3777
#GS006,2019/4/18 19:00,670,996,933,689,3288
#GS007,2019/4/18 19:00,502,680,618,184,1984
#GS035,2019/4/18 19:00,0,1124,607,636,2367
#GS008,2019/4/18 1:00,200,234,104,172,710
#GS006,2019/4/18 1:00,72,185,166,71,494
#GS007,2019/4/18 1:00,45,156,132,23,356
#GS035,2019/4/18 1:00,0,229,118,108,455
#GS035,2019/4/18 20:00,0,946,506,621,2073
#GS006,2019/4/18 20:00,470,898,842,582,2792
#GS007,2019/4/18 20:00,332,610,617,153,1712
#GS008,2019/4/18 20:00,1024,1002,485,833,3344
#GS007,2019/4/18 21:00,331,529,654,93,1607
#GS006,2019/4/18 21:00,420,822,888,531,2661
#GS008,2019/4/18 21:00,982,897,490,715,3084
#GS035,2019/4/18 21:00,0,837,534,582,1953
#GS008,2019/4/18 22:00,777,703,347,559,2386
#GS035,2019/4/18 22:00,0,677,448,457,1582
#GS007,2019/4/18 22:00,256,420,416,90,1182
#GS006,2019/4/18 22:00,326,622,625,386,1959
#GS035,2019/4/18 23:00,0,466,270,315,1051
#GS006,2019/4/18 23:00,217,431,424,209,1281
#GS008,2019/4/18 23:00,498,446,253,368,1565
#GS007,2019/4/18 23:00,154,259,276,48,737
#GS035,2019/4/18 2:00,0,149,78,69,296
#GS008,2019/4/18 2:00,137,144,48,119,448
#GS006,2019/4/18 2:00,56,134,103,70,363
#GS007,2019/4/18 2:00,21,113,58,7,199
#GS008,2019/4/18 3:00,87,83,45,68,283
#GS006,2019/4/18 3:00,30,78,61,37,206
#GS007,2019/4/18 3:00,9,71,58,9,147
#GS035,2019/4/18 3:00,0,76,57,49,182
#GS035,2019/4/18 4:00,0,56,38,36,130
#GS007,2019/4/18 4:00,9,35,26,4,74
#GS008,2019/4/18 4:00,61,40,24,52,177
#GS006,2019/4/18 4:00,15,36,34,13,98
#GS006,2019/4/18 5:00,29,67,40,40,176
#GS007,2019/4/18 5:00,26,52,40,12,130
#GS008,2019/4/18 5:00,67,71,27,73,238
#GS035,2019/4/18 5:00,0,82,46,59,187
#GS007,2019/4/18 6:00,169,110,154,33,466
#GS035,2019/4/18 6:00,0,278,209,248,735
#GS008,2019/4/18 6:00,266,239,138,322,965
#GS006,2019/4/18 6:00,184,162,209,240,795
#GS008,2019/4/18 7:00,1072,820,1893,950,4735
#GS035,2019/4/18 7:00,0,938,990,1240,3168
#GS007,2019/4/18 7:00,657,540,687,122,2006
#GS006,2019/4/18 7:00,776,814,987,682,3259
#GS006,2019/4/18 8:00,1065,1006,1419,1351,4841
#GS007,2019/4/18 8:00,927,763,1185,417,3292
#GS008,2019/4/18 8:00,1610,1077,2725,571,5983
#GS035,2019/4/18 8:00,0,1048,1491,1489,4028
#GS035,2019/4/18 9:00,0,1233,981,1013,3227
#GS007,2019/4/18 9:00,951,780,644,454,2829
#GS006,2019/4/18 9:00,990,563,1503,914,3970
#GS008,2019/4/18 9:00,1385,1238,1640,635,4898
#GS008,2019/4/19 0:00,369,354,167,239,1129
#GS006,2019/4/19 0:00,138,347,299,120,904
#GS007,2019/4/19 0:00,84,242,196,41,563
#GS035,2019/4/19 0:00,0,328,182,208,718
#GS007,2019/4/19 10:00,750,779,1089,296,2914
#GS035,2019/4/19 10:00,0,1227,794,867,2888
#GS008,2019/4/19 10:00,908,718,336,734,2696
#GS006,2019/4/19 10:00,963,1284,1367,904,4518
#GS007,2019/4/19 11:00,836,744,1071,292,2943
#GS006,2019/4/19 11:00,870,1204,1437,887,4398
#GS035,2019/4/19 11:00,0,1215,744,791,2750
#GS008,2019/4/19 11:00,1124,861,777,1049,3811
#GS007,2019/4/19 12:00,812,678,1012,305,2807
#GS006,2019/4/19 12:00,868,1069,1350,908,4195
#GS008,2019/4/19 12:00,1114,877,824,1038,3853
#GS035,2019/4/19 12:00,0,1354,789,785,2928
#GS035,2019/4/19 13:00,0,1345,753,780,2878
#GS008,2019/4/19 13:00,1148,1242,963,772,4125
#GS006,2019/4/19 13:00,867,892,1330,945,4034
#GS007,2019/4/19 13:00,763,714,1042,292,2811
#GS035,2019/4/19 14:00,0,1291,718,778,2787
#GS007,2019/4/19 14:00,795,845,1096,261,2997
#GS006,2019/4/19 14:00,924,931,1429,962,4246
#GS008,2019/4/19 14:00,1284,1310,1313,1000,4907
#GS035,2019/4/19 15:00,0,1244,823,848,2915
#GS006,2019/4/19 15:00,925,915,1354,992,4186
#GS008,2019/4/19 15:00,1334,1244,1413,1094,5085
#GS007,2019/4/19 15:00,710,766,964,288,2728
#GS007,2019/4/19 16:00,853,807,973,315,2948
#GS035,2019/4/19 16:00,0,1391,880,804,3075
#GS008,2019/4/19 16:00,1407,1510,1455,1327,5699
#GS006,2019/4/19 16:00,1130,884,1331,1089,4434
#GS007,2019/4/19 17:00,1181,1055,997,508,3909
#GS006,2019/4/19 17:00,1427,1475,1501,1128,5478
#GS008,2019/4/19 17:00,1160,2201,849,1444,6419
#GS035,2019/4/19 17:00,0,1677,983,806,3412
#GS008,2019/4/19 18:00,1160,2201,849,1444,5654
#GS006,2019/4/19 18:00,1427,1475,1501,1128,5531
#GS007,2019/4/19 18:00,1181,1055,997,508,3741
#GS035,2019/4/19 18:00,0,1677,983,806,3466
#GS007,2019/4/19 19:00,615,735,621,223,2194
#GS008,2019/4/19 19:00,1215,1418,516,1097,4246
#GS006,2019/4/19 19:00,745,1082,950,736,3513
#GS035,2019/4/19 19:00,0,1339,735,660,2734
#GS035,2019/4/19 1:00,0,181,101,98,380
#GS007,2019/4/19 1:00,46,139,113,29,327
#GS006,2019/4/19 1:00,86,209,153,91,539
#GS008,2019/4/19 1:00,217,215,77,161,670
#GS035,2019/4/19 20:00,0,1083,573,672,2328
#GS007,2019/4/19 20:00,369,645,639,156,1809
#GS006,2019/4/19 20:00,544,939,917,653,3053
#GS008,2019/4/19 20:00,1157,1060,512,893,3622
#GS035,2019/4/19 21:00,0,1050,583,681,2314
#GS007,2019/4/19 21:00,356,532,637,156,1681
#GS008,2019/4/19 21:00,1170,972,523,826,3491
#GS006,2019/4/19 21:00,443,849,924,575,2791
#GS007,2019/4/19 22:00,320,501,565,102,1488
#GS008,2019/4/19 22:00,937,869,473,729,3008
#GS035,2019/4/19 22:00,0,800,542,566,1908
#GS006,2019/4/19 22:00,375,690,782,444,2291
#GS008,2019/4/19 23:00,636,560,283,478,1957
#GS035,2019/4/19 23:00,0,549,341,373,1263
#GS006,2019/4/19 23:00,242,473,507,245,1467
#GS007,2019/4/19 23:00,197,367,386,62,1012
#GS008,2019/4/19 2:00,129,129,64,86,408
#GS006,2019/4/19 2:00,32,133,98,45,308
#GS007,2019/4/19 2:00,21,101,79,11,212
#GS035,2019/4/19 2:00,0,143,96,76,315
#GS007,2019/4/19 3:00,12,51,43,5,111
#GS008,2019/4/19 3:00,92,70,34,66,262
#GS006,2019/4/19 3:00,22,55,59,33,169
#GS035,2019/4/19 3:00,0,99,43,57,199
#GS007,2019/4/19 4:00,7,41,19,5,72
#GS006,2019/4/19 4:00,22,36,24,25,107
#GS008,2019/4/19 4:00,51,43,24,41,159
#GS035,2019/4/19 4:00,0,61,40,39,140
#GS035,2019/4/19 5:00,0,67,46,64,177
#GS006,2019/4/19 5:00,28,51,58,36,173
#GS007,2019/4/19 5:00,22,34,42,2,100
#GS008,2019/4/19 5:00,54,62,27,62,205
#GS006,2019/4/19 6:00,142,227,200,210,779
#GS007,2019/4/19 6:00,136,112,153,17,418
#GS008,2019/4/19 6:00,256,221,158,270,905
#GS035,2019/4/19 6:00,0,250,196,232,678
#GS035,2019/4/19 7:00,0,1011,1045,1275,3331
#GS006,2019/4/19 7:00,764,1146,1030,1126,4066
#GS008,2019/4/19 7:00,951,957,968,963,3839
#GS007,2019/4/19 7:00,677,526,784,247,2234
#GS007,2019/4/19 8:00,1021,777,1628,479,3905
#GS008,2019/4/19 8:00,1176,1218,1556,1029,4979
#GS006,2019/4/19 8:00,1256,1737,1304,1473,5770
#GS035,2019/4/19 8:00,0,1060,1474,1530,4064
#GS007,2019/4/19 9:00,967,848,1231,417,3463
#GS035,2019/4/19 9:00,0,1331,907,997,3235
#GS006,2019/4/19 9:00,1204,1523,1548,1110,5385
#GS008,2019/4/19 9:00,1063,1450,939,1031,4483
#GS006,2019/4/20 0:00,128,414,396,149,1087
#GS007,2019/4/20 0:00,110,266,293,40,709
#GS035,2019/4/20 0:00,0,403,244,224,871
#GS008,2019/4/20 0:00,450,396,219,360,1425
#GS035,2019/4/20 10:00,0,1249,755,924,2928
#GS007,2019/4/20 10:00,502,525,862,180,2069
#GS006,2019/4/20 10:00,706,526,1109,631,2972
#GS008,2019/4/20 10:00,1249,1036,1513,1304,5102
#GS035,2019/4/20 11:00,0,1357,941,913,3211
#GS008,2019/4/20 11:00,1455,1135,1446,1220,5256
#GS007,2019/4/20 11:00,670,724,1060,263,2717
#GS006,2019/4/20 11:00,924,711,1337,753,3725
#GS008,2019/4/20 12:00,1421,1103,1373,1195,5092
#GS006,2019/4/20 12:00,752,733,1237,784,3506
#GS007,2019/4/20 12:00,604,687,1071,248,2610
#GS035,2019/4/20 12:00,0,1306,841,866,3013
#GS008,2019/4/20 13:00,1532,1171,1493,1060,5256
#GS035,2019/4/20 13:00,0,1513,1068,929,3510
#GS007,2019/4/20 13:00,709,733,1039,248,2729
#GS006,2019/4/20 13:00,832,893,1159,811,3695
#GS006,2019/4/20 14:00,849,848,1434,802,3933
#GS008,2019/4/20 14:00,1345,1101,1423,1025,4894
#GS035,2019/4/20 14:00,0,1377,891,863,3131
#GS007,2019/4/20 14:00,699,702,1113,207,2721
#GS035,2019/4/20 15:00,0,1387,858,893,3138
#GS008,2019/4/20 15:00,1405,1238,1481,1206,5330
#GS007,2019/4/20 15:00,656,648,1074,224,2602
#GS006,2019/4/20 15:00,780,793,1241,864,3678
#GS035,2019/4/20 16:00,0,1534,980,817,3331
#GS007,2019/4/20 16:00,642,828,865,250,2585
#GS006,2019/4/20 16:00,786,755,1084,866,3491
#GS008,2019/4/20 16:00,1338,1374,1475,1267,5454
#GS035,2019/4/20 17:00,0,1429,985,808,3410
#GS006,2019/4/20 17:00,912,1043,1167,977,4088
#GS008,2019/4/20 17:00,1403,1463,959,1572,5976
#GS007,2019/4/20 17:00,644,964,1088,315,2907
#GS008,2019/4/20 18:00,1403,1463,959,1572,5397
#GS006,2019/4/20 18:00,912,1043,1167,977,4099
#GS007,2019/4/20 18:00,644,964,1088,315,3011
#GS035,2019/4/20 18:00,0,1429,985,808,3222
#GS035,2019/4/20 19:00,0,1208,717,582,2507
#GS008,2019/4/20 19:00,1032,1056,602,1281,3971
#GS007,2019/4/20 19:00,349,556,630,140,1675
#GS006,2019/4/20 19:00,517,915,872,638,2942
#GS007,2019/4/20 1:00,55,235,201,31,522
#GS035,2019/4/20 1:00,0,292,156,166,614
#GS008,2019/4/20 1:00,305,294,140,237,976
#GS006,2019/4/20 1:00,76,309,249,107,741
#GS008,2019/4/20 20:00,1129,979,562,905,3575
#GS007,2019/4/20 20:00,352,548,606,149,1655
#GS006,2019/4/20 20:00,398,911,882,573,2764
#GS035,2019/4/20 20:00,0,1069,637,602,2308
#GS008,2019/4/20 21:00,1176,921,513,878,3488
#GS006,2019/4/20 21:00,389,843,855,531,2618
#GS007,2019/4/20 21:00,312,505,686,120,1623
#GS035,2019/4/20 21:00,0,1021,591,635,2247
#GS035,2019/4/20 22:00,0,808,565,577,1950
#GS007,2019/4/20 22:00,243,470,582,72,1367
#GS006,2019/4/20 22:00,324,715,747,415,2201
#GS008,2019/4/20 22:00,893,765,469,728,2855
#GS008,2019/4/20 23:00,603,565,317,490,1975
#GS006,2019/4/20 23:00,224,474,537,231,1466
#GS007,2019/4/20 23:00,159,298,440,46,943
#GS035,2019/4/20 23:00,0,561,359,408,1328
#GS008,2019/4/20 2:00,208,199,66,147,620
#GS006,2019/4/20 2:00,66,190,143,74,473
#GS007,2019/4/20 2:00,26,157,120,13,316
#GS035,2019/4/20 2:00,0,173,111,114,398
#GS007,2019/4/20 3:00,22,76,80,12,190
#GS008,2019/4/20 3:00,147,119,48,112,426
#GS006,2019/4/20 3:00,41,111,99,38,289
#GS035,2019/4/20 3:00,0,139,66,69,274
#GS035,2019/4/20 4:00,0,73,42,53,168
#GS008,2019/4/20 4:00,74,65,29,61,229
#GS006,2019/4/20 4:00,35,80,51,30,196
#GS007,2019/4/20 4:00,10,53,41,7,111
#GS008,2019/4/20 5:00,87,80,37,77,281
#GS035,2019/4/20 5:00,0,108,52,70,230
#GS007,2019/4/20 5:00,34,49,36,7,126
#GS006,2019/4/20 5:00,29,77,53,46,205
#GS007,2019/4/20 6:00,160,128,167,21,476
#GS006,2019/4/20 6:00,188,208,183,181,760
#GS035,2019/4/20 6:00,0,282,196,212,690
#GS008,2019/4/20 6:00,289,273,146,322,1030
#GS006,2019/4/20 7:00,614,831,773,442,2660
#GS007,2019/4/20 7:00,462,410,623,88,1583
#GS035,2019/4/20 7:00,0,882,803,740,2425
#GS008,2019/4/20 7:00,1125,783,1193,1227,4328
#GS006,2019/4/20 8:00,743,1164,1103,682,3692
#GS008,2019/4/20 8:00,1488,1026,2032,1423,5969
#GS007,2019/4/20 8:00,592,616,947,164,2319
#GS035,2019/4/20 8:00,0,1318,1167,1102,3587
#GS008,2019/4/20 9:00,1465,1120,1635,1440,5660
#GS007,2019/4/20 9:00,594,666,1117,147,2524
#GS035,2019/4/20 9:00,0,1264,843,915,3022
#GS006,2019/4/20 9:00,804,1092,1180,755,3831
#GS035,2019/4/21 0:00,0,484,245,206,935
#GS007,2019/4/21 0:00,83,297,265,40,685
#GS006,2019/4/21 0:00,187,401,353,147,1088
#GS008,2019/4/21 0:00,420,443,215,361,1439
#GS035,2019/4/21 10:00,0,1171,725,906,2802
#GS008,2019/4/21 10:00,1302,1047,1393,1441,5183
#GS007,2019/4/21 10:00,530,633,933,181,2277
#GS006,2019/4/21 10:00,696,1194,1133,767,3790
#GS008,2019/4/21 11:00,1406,1157,1335,1407,5305
#GS035,2019/4/21 11:00,0,1407,737,883,3027
#GS006,2019/4/21 11:00,712,1326,1114,731,3883
#GS007,2019/4/21 11:00,521,697,991,186,2395
#GS035,2019/4/21 12:00,0,1397,851,977,3225
#GS008,2019/4/21 12:00,1446,1360,1477,1585,5868
#GS007,2019/4/21 12:00,638,769,1072,252,2731
#GS006,2019/4/21 12:00,765,1401,1247,772,4185
#GS007,2019/4/21 13:00,604,788,1137,255,2784
#GS006,2019/4/21 13:00,806,1496,1259,826,4387
#GS035,2019/4/21 13:00,0,1407,791,1034,3232
#GS008,2019/4/21 13:00,1514,1364,1586,1635,6099
#GS008,2019/4/21 14:00,1552,1323,1552,1623,6050
#GS035,2019/4/21 14:00,0,1437,801,941,3179
#GS006,2019/4/21 14:00,802,1529,1287,838,4456
#GS007,2019/4/21 14:00,575,754,1095,204,2628
#GS006,2019/4/21 15:00,765,1427,1294,830,4316
#GS008,2019/4/21 15:00,1553,1285,1471,1567,5876
#GS007,2019/4/21 15:00,628,763,1019,222,2632
#GS035,2019/4/21 15:00,0,1338,720,961,3019
#GS035,2019/4/21 16:00,0,1411,742,928,3081
#GS008,2019/4/21 16:00,1519,1323,1461,1801,6104
#GS006,2019/4/21 16:00,852,1471,1213,881,4417
#GS007,2019/4/21 16:00,627,753,1048,259,2687
#GS035,2019/4/21 17:00,0,1507,792,796,3129
#GS007,2019/4/21 17:00,370,835,577,280,2648
#GS006,2019/4/21 17:00,1079,1567,1156,915,4872
#GS008,2019/4/21 17:00,1449,1425,778,1836,6230
